# Undirected graph (each unordered pair of nodes is saved once): ../data/campaignNetworks.txt
# Save 2008 to 2016 campaign network info as tab-separated list of edges, using unified candidate node IDs
# Nodes: 7526 Edges: 272116
# NodeId	NodeId
481	306346
481	306348
481	306350
481	306354
481	306359
481	306364
481	306378
481	306403
481	306404
481	306406
481	306411
481	306417
481	306419
481	306426
481	306427
481	306433
481	306438
481	306442
481	306457
481	306463
481	306486
481	306509
481	306520
481	306532
481	306539
481	306541
481	306543
481	306545
481	306572
481	306575
481	306582
481	306584
481	306603
481	306610
481	306611
481	306628
481	306634
481	306646
481	306656
481	306661
481	306693
481	306697
481	306702
481	306715
481	306719
481	306720
481	306729
481	306764
481	306765
481	306769
481	306774
481	306787
481	306790
481	306791
481	306800
481	306808
481	306814
481	306853
481	306862
481	306872
481	306888
481	306890
481	306891
481	306904
481	306906
481	306919
481	306920
481	306940
481	306946
481	306980
481	307032
481	307034
481	307039
481	307044
481	307064
481	307066
481	307082
481	307107
481	307121
481	307123
481	307134
481	307144
481	307171
481	307176
481	307181
481	307187
481	307199
481	307221
481	307225
481	307236
481	307237
481	307239
481	307240
481	307252
481	307264
481	307282
481	307287
481	307296
481	307298
481	307319
481	307332
481	307349
481	307359
481	307369
481	307387
481	307399
481	307412
481	307430
481	307438
481	307474
481	307481
481	307495
481	307506
481	307508
481	307525
481	307540
481	307550
481	307560
481	307570
481	307583
481	307597
481	307608
481	307631
481	307698
481	307716
481	307734
481	307743
481	307746
481	307747
481	307755
481	307767
481	307836
481	307847
481	307858
481	307866
481	307876
481	307885
481	307889
481	307891
481	307932
481	307945
481	307963
481	307991
481	307997
481	308007
481	308022
481	308049
481	308052
481	308057
481	308074
481	308094
481	308100
481	308123
481	308124
481	308125
481	308149
481	308152
481	308163
481	308169
481	308184
481	308195
481	308198
481	308251
481	308264
481	308284
481	308285
481	308317
481	308319
481	308320
481	308332
481	308346
481	308369
481	308413
481	308429
481	308447
481	308464
481	308468
481	308482
481	308506
481	308526
481	308545
481	308578
481	308580
481	308590
481	308618
481	308627
481	308633
481	308659
481	308660
481	308661
481	308697
481	308724
481	308736
481	308746
481	308747
481	308767
481	308786
481	308788
481	308811
481	308876
481	308880
481	308888
481	308892
481	308916
481	308936
481	308937
481	308945
481	308949
481	308959
481	308961
481	308966
481	308974
481	308975
481	308979
481	308984
481	309011
481	309020
481	309038
481	309048
481	309065
481	309075
481	309107
481	309144
481	309162
481	309163
481	309249
481	309289
481	309336
481	309365
481	309386
481	309387
481	309394
481	309396
481	309452
481	309532
481	309542
481	309549
481	309555
481	309569
481	309573
481	309629
481	309634
481	309669
481	309682
481	309686
481	309706
481	309718
481	309724
481	309742
481	309750
481	309770
481	309772
481	309774
481	309784
481	309815
481	309847
481	309851
481	309862
481	309913
481	309934
481	309935
481	309955
481	309975
481	310008
481	310026
481	310092
481	310170
481	310261
481	310329
481	310339
481	310379
481	310383
481	310424
481	310481
481	310529
481	310535
481	310546
481	310571
481	310618
481	310639
481	310689
481	310702
481	310811
481	310830
481	310835
481	310841
481	310965
481	310982
481	311038
481	311083
481	311095
481	311130
481	311136
481	311167
481	311204
481	311231
481	311243
481	311246
481	311269
481	311316
481	311335
481	311359
481	311485
481	311559
481	311720
481	311790
481	311840
481	311971
481	312025
481	312220
481	312629
481	312694
481	312845
481	312850
481	312875
481	313030
481	313048
481	313865
481	313940
481	313968
481	314024
481	314099
481	314122
481	314186
481	314230
481	314312
481	314460
481	314516
481	314534
481	314559
481	314695
481	314712
481	314785
481	314809
481	314917
481	314979
481	315032
481	315033
481	315080
481	315138
481	315189
481	315247
481	315283
481	315302
481	315416
481	315441
481	315509
481	315510
481	315538
481	315552
481	315584
481	315713
481	315715
481	315757
481	315841
481	315873
481	316015
481	316510
481	316796
481	316809
481	316839
481	316946
481	317206
481	317211
481	317430
481	317434
481	317465
481	317766
481	318154
481	318265
481	318560
481	318703
481	318805
481	318962
481	320059
481	320511
481	320549
481	320848
481	321046
481	321071
481	321111
481	321142
481	321202
481	321938
481	322101
481	322170
481	322260
481	323515
481	323686
481	323785
481	323927
481	326287
481	329240
481	329241
481	329267
481	329297
481	329411
481	329415
481	329450
481	329516
481	329682
481	329683
481	329729
481	330374
481	330405
481	330418
481	330428
436	304545
436	304546
436	304547
436	304551
436	304552
436	304553
436	304555
436	304558
436	304560
436	304565
436	304578
436	304586
436	304589
436	304593
436	304598
436	304602
436	304611
436	304614
436	304617
436	304628
436	304632
436	304638
436	304640
436	304641
436	304645
436	304647
436	304648
436	304658
436	304660
436	304662
436	304665
436	304671
436	304675
436	304677
436	304681
436	304683
436	304688
436	304690
436	304703
436	304707
436	304708
436	304712
436	304713
436	304717
436	304721
436	304722
436	304726
436	304727
436	304729
436	304734
436	304737
436	304738
436	304747
436	304753
436	304754
436	304755
436	304756
436	304764
436	304773
436	304775
436	304780
436	304787
436	304791
436	304793
436	304794
436	304795
436	304799
436	304801
436	304807
436	304808
436	304813
436	304817
436	304819
436	304821
436	304825
436	304826
436	304827
436	304830
436	304833
436	304834
436	304835
436	304836
436	304840
436	304841
436	304846
436	304847
436	304849
436	304850
436	304854
436	304855
436	304856
436	304858
436	304863
436	304868
436	304872
436	304876
436	304878
436	304880
436	304884
436	304885
436	304886
436	304889
436	304891
436	304892
436	304893
436	304894
436	304899
436	304901
436	304907
436	304908
436	304910
436	304913
436	304914
436	304915
436	304920
436	304923
436	304925
436	304936
436	304942
436	304943
436	304946
436	304947
436	304951
436	304955
436	304958
436	304961
436	304965
436	304966
436	304967
436	304969
436	304970
436	304971
436	304972
436	304976
436	304977
436	304980
436	304981
436	304988
436	304993
436	304994
436	304995
436	304996
436	304997
436	305000
436	305002
436	305011
436	305014
436	305015
436	305018
436	305019
436	305020
436	305021
436	305025
436	305028
436	305037
436	305038
436	305039
436	305042
436	305045
436	305050
436	305055
436	305061
436	305062
436	305064
436	305068
436	305074
436	305084
436	305086
436	305088
436	305091
436	305092
436	305106
436	305107
436	305109
436	305118
436	305122
436	305123
436	305124
436	305125
436	305129
436	305132
436	305134
436	305138
436	305147
436	305148
436	305149
436	305150
436	305151
436	305156
436	305157
436	305158
436	305162
436	305168
436	305170
436	305172
436	305175
436	305178
436	305179
436	305181
436	305187
436	305190
436	305192
436	305195
436	305197
436	305201
436	305202
436	305203
436	305210
436	305211
436	305212
436	305213
436	305215
436	305217
436	305218
436	305219
436	305224
436	305228
436	305232
436	305235
436	305237
436	305238
436	305241
436	305242
436	305244
436	305247
436	305250
436	305252
436	305253
436	305258
436	305262
436	305266
436	305268
436	305274
436	305275
436	305277
436	305278
436	305279
436	305282
436	305285
436	305290
436	305291
436	305307
436	305310
436	305311
436	305313
436	305319
436	305321
436	305324
436	305330
436	305332
436	305338
436	305340
436	305343
436	305345
436	305350
436	305357
436	305362
436	305367
436	305368
436	305379
436	305394
436	305397
436	305399
436	305403
436	305404
436	305423
436	305437
436	305439
436	305450
436	305465
436	305472
436	305473
436	305476
436	305481
436	305482
436	305494
436	305495
436	305497
436	305498
436	305513
436	305516
436	305517
436	305518
436	305520
436	305524
436	305525
436	305529
436	305539
436	305540
436	305548
436	305549
436	305560
436	305571
436	305574
436	305580
436	305593
436	305596
436	305597
436	305613
436	305627
436	305639
436	305640
436	305642
436	305651
436	305652
436	305657
436	305663
436	305666
436	305675
436	305679
436	305688
436	305702
436	305734
436	305736
436	305742
436	305755
436	305760
436	305763
436	305764
436	305773
436	305776
436	305780
436	305785
436	305802
436	305803
436	305820
436	305828
436	305831
436	305834
436	305835
436	305837
436	305846
436	305870
436	305876
436	305880
436	305882
436	305889
436	305896
436	305903
436	305904
436	305906
436	305910
436	305914
436	305919
436	305925
436	305935
436	305939
436	305942
436	305943
436	305947
436	305948
436	305961
436	305976
436	305977
436	305982
436	305985
436	305991
436	305997
436	305999
436	306018
436	306021
436	306030
436	306034
436	306035
436	306042
436	306046
436	306053
436	306056
436	306061
436	306065
436	306073
436	306086
436	306088
436	306093
436	306096
436	306097
436	306100
436	306126
436	306131
436	306134
436	306137
436	306141
436	306142
436	306143
436	306146
436	306151
436	306158
436	306166
436	306174
436	306186
436	306187
436	306194
436	306202
436	306206
436	306212
436	306214
436	306218
436	306223
436	306224
436	306233
436	306242
436	306258
436	306265
436	306272
436	306275
436	306278
436	306280
436	306285
436	306297
436	306304
436	306311
436	306318
436	306325
436	306328
436	306329
436	306348
436	306350
436	306354
436	306362
436	306364
436	306368
436	306378
436	306388
436	306389
436	306393
436	306394
436	306403
436	306404
436	306405
436	306411
436	306417
436	306426
436	306437
436	306438
436	306448
436	306457
436	306463
436	306504
436	306520
436	306532
436	306539
436	306541
436	306542
436	306545
436	306550
436	306572
436	306575
436	306582
436	306584
436	306603
436	306607
436	306610
436	306611
436	306628
436	306634
436	306638
436	306640
436	306645
436	306646
436	306671
436	306683
436	306693
436	306698
436	306702
436	306703
436	306705
436	306715
436	306730
436	306733
436	306749
436	306759
436	306764
436	306769
436	306774
436	306801
436	306808
436	306814
436	306822
436	306828
436	306830
436	306834
436	306836
436	306859
436	306862
436	306868
436	306869
436	306872
436	306875
436	306883
436	306906
436	306912
436	306919
436	306920
436	306954
436	306969
436	307010
436	307022
436	307023
436	307027
436	307032
436	307044
436	307060
436	307064
436	307121
436	307123
436	307134
436	307140
436	307143
436	307152
436	307171
436	307175
436	307179
436	307187
436	307193
436	307195
436	307199
436	307210
436	307226
436	307231
436	307237
436	307252
436	307258
436	307260
436	307264
436	307265
436	307273
436	307276
436	307282
436	307287
436	307288
436	307292
436	307293
436	307296
436	307299
436	307303
436	307304
436	307308
436	307319
436	307332
436	307334
436	307337
436	307348
436	307349
436	307359
436	307376
436	307399
436	307412
436	307426
436	307429
436	307430
436	307445
436	307462
436	307476
436	307481
436	307484
436	307508
436	307510
436	307544
436	307550
436	307560
436	307568
436	307597
436	307600
436	307608
436	307613
436	307619
436	307625
436	307631
436	307639
436	307643
436	307644
436	307651
436	307662
436	307663
436	307667
436	307681
436	307685
436	307705
436	307716
436	307727
436	307734
436	307743
436	307755
436	307761
436	307765
436	307778
436	307815
436	307818
436	307821
436	307831
436	307837
436	307840
436	307858
436	307871
436	307876
436	307878
436	307906
436	307936
436	307945
436	307951
436	307956
436	307958
436	307963
436	307967
436	307969
436	307997
436	308000
436	308026
436	308033
436	308049
436	308052
436	308057
436	308058
436	308066
436	308071
436	308072
436	308074
436	308096
436	308113
436	308124
436	308135
436	308149
436	308184
436	308190
436	308195
436	308198
436	308228
436	308236
436	308251
436	308264
436	308284
436	308304
436	308315
436	308320
436	308332
436	308341
436	308363
436	308368
436	308369
436	308382
436	308386
436	308395
436	308429
436	308432
436	308433
436	308473
436	308477
436	308482
436	308486
436	308499
436	308506
436	308524
436	308531
436	308559
436	308592
436	308601
436	308605
436	308613
436	308625
436	308627
436	308633
436	308639
436	308661
436	308697
436	308724
436	308726
436	308735
436	308736
436	308750
436	308767
436	308768
436	308774
436	308788
436	308801
436	308811
436	308833
436	308840
436	308859
436	308875
436	308880
436	308886
436	308900
436	308920
436	308927
436	308936
436	308937
436	308945
436	308957
436	308961
436	308974
436	308975
436	308984
436	309032
436	309038
436	309055
436	309065
436	309144
436	309163
436	309170
436	309197
436	309245
436	309333
436	309365
436	309386
436	309404
436	309408
436	309423
436	309452
436	309458
436	309488
436	309503
436	309507
436	309531
436	309533
436	309549
436	309551
436	309555
436	309619
436	309626
436	309629
436	309663
436	309669
436	309706
436	309750
436	309770
436	309774
436	309782
436	309783
436	309830
436	309833
436	309847
436	309851
436	309861
436	309862
436	309879
436	309890
436	309899
436	309913
436	309923
436	309934
436	309949
436	309955
436	309972
436	309991
436	310004
436	310005
436	310055
436	310103
436	310124
436	310135
436	310170
436	310174
436	310339
436	310363
436	310389
436	310421
436	310509
436	310523
436	310561
436	310649
436	310671
436	310684
436	310685
436	310689
436	310702
436	310714
436	310740
436	310745
436	310807
436	310830
436	310835
436	310871
436	310888
436	310914
436	311038
436	311095
436	311136
436	311147
436	311159
436	311167
436	311186
436	311291
436	311309
436	311356
436	311420
436	311575
436	311699
436	311755
436	311824
436	311840
436	311885
436	311891
436	311938
436	311967
436	312040
436	312220
436	312275
436	312283
436	312364
436	312370
436	312371
436	312395
436	312470
436	312553
436	312631
436	312694
436	312870
436	312875
436	312973
436	313015
436	313027
436	313130
436	313261
436	313355
436	313497
436	313652
436	313671
436	313865
436	313891
436	313940
436	314024
436	314087
436	314099
436	314186
436	314220
436	314343
436	314460
436	314509
436	314711
436	314712
436	314740
436	314783
436	314873
436	314917
436	314921
436	314979
436	314991
436	315138
436	315148
436	315246
436	315262
436	315283
436	315302
436	315308
436	315322
436	315343
436	315417
436	315436
436	315441
436	315532
436	315552
436	315584
436	315713
436	315758
436	315873
436	316021
436	316047
436	316222
436	316365
436	316370
436	316548
436	316796
436	316839
436	316866
436	317004
436	317211
436	317319
436	317417
436	317430
436	317449
436	317495
436	317576
436	317960
436	318050
436	318114
436	318139
436	318154
436	318189
436	318247
436	318265
436	318415
436	318416
436	318447
436	318831
436	318958
436	319119
436	319332
436	319561
436	319700
436	320091
436	320248
436	320274
436	320511
436	320549
436	320584
436	320640
436	320750
436	321063
436	321141
436	321228
436	321421
436	321539
436	321742
436	321851
436	322089
436	322165
436	322398
436	322566
436	322609
436	322730
436	322772
436	322860
436	323089
436	323493
436	323554
436	323763
436	323809
436	323927
436	324027
436	324548
436	324644
436	324713
436	324924
436	325139
436	326214
436	327461
436	329267
436	329297
436	329354
436	329450
436	329710
458	304545
458	304551
458	304553
458	304589
458	304598
458	304602
458	304604
458	304611
458	304614
458	304628
458	304645
458	304662
458	304666
458	304671
458	304675
458	304677
458	304681
458	304683
458	304688
458	304690
458	304727
458	304755
458	304773
458	304798
458	304799
458	304800
458	304807
458	304817
458	304835
458	304846
458	304847
458	304855
458	304856
458	304872
458	304889
458	304896
458	304899
458	304901
458	304915
458	304920
458	304936
458	304947
458	304965
458	304967
458	304970
458	304977
458	304986
458	305011
458	305025
458	305038
458	305042
458	305062
458	305089
458	305091
458	305092
458	305107
458	305113
458	305115
458	305123
458	305125
458	305147
458	305148
458	305158
458	305182
458	305187
458	305190
458	305192
458	305195
458	305197
458	305211
458	305212
458	305224
458	305238
458	305240
458	305247
458	305284
458	305285
458	305307
458	305319
458	305332
458	305338
458	305340
458	305357
458	305367
458	305380
458	305403
458	305458
458	305465
458	305494
458	305497
458	305506
458	305524
458	305529
458	305540
458	305580
458	305618
458	305627
458	305734
458	305736
458	305738
458	305758
458	305760
458	305763
458	305837
458	305870
458	305914
458	305939
458	305942
458	305960
458	305977
458	306021
458	306035
458	306097
458	306100
458	306126
458	306134
458	306141
458	306142
458	306146
458	306183
458	306202
458	306214
458	306245
458	306258
458	306280
458	306285
458	306304
458	306311
458	306322
458	306338
458	306457
458	306494
458	306545
458	306575
458	306603
458	306619
458	306638
458	306646
458	306747
458	306749
458	306754
458	306759
458	306801
458	306808
458	306943
458	306994
458	307023
458	307085
458	307131
458	307142
458	307143
458	307175
458	307187
458	307210
458	307231
458	307264
458	307276
458	307288
458	307333
458	307334
458	307337
458	307348
458	307359
458	307388
458	307412
458	307424
458	307450
458	307472
458	307550
458	307575
458	307587
458	307603
458	307635
458	307643
458	307713
458	307734
458	307746
458	307768
458	307778
458	307780
458	307821
458	307858
458	307889
458	307963
458	308022
458	308032
458	308062
458	308072
458	308195
458	308296
458	308369
458	308395
458	308415
458	308422
458	308432
458	308463
458	308750
458	308936
458	308961
458	308975
458	309011
458	309016
458	309096
458	309184
458	309496
458	309551
458	309591
458	309626
458	309685
458	309706
458	309862
458	309879
458	310183
458	310713
458	310745
458	310904
458	311122
458	311167
458	311239
458	311258
458	311309
458	311387
458	311885
458	311928
458	312081
458	312371
458	314435
458	315160
458	315302
458	315308
458	315676
458	315713
458	316365
458	316725
458	317417
458	317714
458	321432
458	324644
458	329297
458	329450
36	304545
36	304546
36	304547
36	304551
36	304553
36	304555
36	304560
36	304570
36	304577
36	304578
36	304586
36	304587
36	304602
36	304604
36	304611
36	304614
36	304617
36	304619
36	304628
36	304632
36	304638
36	304645
36	304648
36	304658
36	304660
36	304662
36	304665
36	304667
36	304671
36	304675
36	304677
36	304678
36	304681
36	304683
36	304688
36	304690
36	304705
36	304707
36	304712
36	304713
36	304721
36	304722
36	304726
36	304727
36	304729
36	304733
36	304737
36	304753
36	304755
36	304756
36	304760
36	304764
36	304773
36	304775
36	304786
36	304787
36	304791
36	304793
36	304798
36	304799
36	304801
36	304807
36	304808
36	304816
36	304818
36	304821
36	304825
36	304826
36	304829
36	304830
36	304833
36	304835
36	304836
36	304838
36	304843
36	304846
36	304849
36	304851
36	304855
36	304856
36	304862
36	304868
36	304873
36	304876
36	304877
36	304886
36	304887
36	304889
36	304891
36	304893
36	304894
36	304899
36	304901
36	304910
36	304915
36	304925
36	304934
36	304947
36	304951
36	304957
36	304958
36	304961
36	304965
36	304966
36	304970
36	304972
36	304976
36	304977
36	304980
36	304981
36	304988
36	304994
36	304997
36	305001
36	305002
36	305006
36	305011
36	305013
36	305015
36	305020
36	305026
36	305031
36	305034
36	305042
36	305045
36	305050
36	305055
36	305061
36	305062
36	305066
36	305071
36	305076
36	305082
36	305086
36	305088
36	305089
36	305092
36	305098
36	305107
36	305113
36	305125
36	305129
36	305132
36	305134
36	305137
36	305138
36	305146
36	305149
36	305150
36	305156
36	305157
36	305158
36	305159
36	305170
36	305175
36	305181
36	305184
36	305187
36	305192
36	305195
36	305201
36	305202
36	305212
36	305224
36	305228
36	305235
36	305236
36	305237
36	305243
36	305247
36	305258
36	305262
36	305266
36	305271
36	305272
36	305274
36	305278
36	305279
36	305282
36	305285
36	305307
36	305310
36	305313
36	305332
36	305340
36	305343
36	305345
36	305350
36	305351
36	305358
36	305362
36	305371
36	305375
36	305381
36	305393
36	305394
36	305397
36	305408
36	305420
36	305423
36	305465
36	305495
36	305497
36	305506
36	305517
36	305524
36	305525
36	305530
36	305536
36	305539
36	305540
36	305548
36	305549
36	305556
36	305571
36	305575
36	305627
36	305639
36	305652
36	305666
36	305671
36	305675
36	305679
36	305688
36	305714
36	305718
36	305734
36	305736
36	305753
36	305755
36	305760
36	305763
36	305775
36	305776
36	305780
36	305792
36	305800
36	305827
36	305829
36	305835
36	305837
36	305842
36	305846
36	305854
36	305870
36	305872
36	305876
36	305889
36	305892
36	305903
36	305910
36	305935
36	305947
36	305960
36	305961
36	305965
36	305971
36	305976
36	305982
36	306004
36	306019
36	306020
36	306021
36	306022
36	306035
36	306065
36	306073
36	306074
36	306086
36	306096
36	306100
36	306104
36	306141
36	306142
36	306151
36	306174
36	306185
36	306186
36	306194
36	306199
36	306200
36	306202
36	306203
36	306206
36	306212
36	306214
36	306221
36	306223
36	306238
36	306247
36	306249
36	306258
36	306263
36	306275
36	306285
36	306295
36	306302
36	306311
36	306312
36	306318
36	306325
36	306326
36	306328
36	306329
36	306330
36	306346
36	306348
36	306350
36	306354
36	306359
36	306364
36	306384
36	306388
36	306394
36	306404
36	306406
36	306417
36	306437
36	306457
36	306473
36	306494
36	306502
36	306520
36	306532
36	306541
36	306550
36	306562
36	306569
36	306575
36	306582
36	306584
36	306585
36	306593
36	306603
36	306607
36	306610
36	306611
36	306626
36	306639
36	306645
36	306646
36	306680
36	306685
36	306693
36	306703
36	306715
36	306720
36	306728
36	306730
36	306741
36	306748
36	306764
36	306787
36	306808
36	306814
36	306853
36	306869
36	306872
36	306875
36	306883
36	306890
36	306895
36	306904
36	306905
36	306906
36	306927
36	306974
36	306994
36	307026
36	307027
36	307031
36	307034
36	307047
36	307051
36	307059
36	307064
36	307121
36	307131
36	307136
36	307175
36	307176
36	307180
36	307184
36	307199
36	307217
36	307237
36	307238
36	307252
36	307254
36	307282
36	307287
36	307303
36	307314
36	307319
36	307320
36	307334
36	307349
36	307359
36	307369
36	307381
36	307399
36	307430
36	307450
36	307488
36	307495
36	307508
36	307510
36	307512
36	307519
36	307528
36	307560
36	307597
36	307600
36	307605
36	307619
36	307635
36	307639
36	307651
36	307662
36	307666
36	307667
36	307668
36	307669
36	307673
36	307678
36	307693
36	307697
36	307705
36	307707
36	307717
36	307728
36	307734
36	307737
36	307746
36	307758
36	307761
36	307762
36	307765
36	307768
36	307778
36	307788
36	307817
36	307825
36	307831
36	307835
36	307846
36	307917
36	307923
36	307966
36	307969
36	307996
36	308018
36	308026
36	308029
36	308049
36	308050
36	308052
36	308057
36	308072
36	308074
36	308085
36	308112
36	308124
36	308152
36	308165
36	308183
36	308195
36	308228
36	308279
36	308297
36	308303
36	308317
36	308320
36	308322
36	308326
36	308332
36	308348
36	308368
36	308369
36	308374
36	308378
36	308401
36	308409
36	308417
36	308429
36	308433
36	308473
36	308495
36	308506
36	308524
36	308551
36	308606
36	308627
36	308633
36	308649
36	308682
36	308726
36	308735
36	308767
36	308814
36	308858
36	308888
36	308890
36	308905
36	308947
36	308984
36	308991
36	308997
36	309011
36	309048
36	309065
36	309110
36	309125
36	309143
36	309144
36	309190
36	309245
36	309254
36	309337
36	309344
36	309410
36	309496
36	309551
36	309583
36	309591
36	309620
36	309626
36	309669
36	309706
36	309750
36	309753
36	309784
36	309819
36	309833
36	309847
36	309862
36	309913
36	309934
36	309935
36	309955
36	310026
36	310092
36	310124
36	310210
36	310215
36	310358
36	310389
36	310446
36	310481
36	310606
36	310644
36	310648
36	310702
36	310731
36	310914
36	310969
36	311099
36	311130
36	311136
36	311167
36	311239
36	311356
36	311405
36	311425
36	311694
36	311884
36	311885
36	311886
36	312345
36	312371
36	312419
36	312875
36	312929
36	313015
36	313264
36	313265
36	313413
36	313429
36	313672
36	313742
36	313829
36	313865
36	313874
36	313940
36	314122
36	314186
36	314460
36	314508
36	314538
36	314565
36	314665
36	314712
36	314979
36	315024
36	315032
36	315071
36	315138
36	315214
36	315254
36	315292
36	315300
36	315317
36	315322
36	315416
36	315427
36	315538
36	315552
36	315672
36	315713
36	315866
36	315873
36	316047
36	316355
36	316365
36	316442
36	316548
36	317058
36	317417
36	318607
36	318622
36	319332
36	319700
36	320046
36	320151
36	320511
36	320847
36	321141
36	321609
36	321968
36	322272
36	322398
36	322730
36	322742
36	323060
36	323120
36	323192
36	323210
36	323255
36	323627
36	324644
36	324713
36	324924
36	325208
36	326221
36	326287
36	326721
36	329267
36	329482
36	329616
36	330938
431	304545
431	304547
431	304551
431	304553
431	304555
431	304560
431	304565
431	304570
431	304577
431	304578
431	304586
431	304589
431	304598
431	304602
431	304609
431	304611
431	304617
431	304628
431	304641
431	304645
431	304658
431	304665
431	304666
431	304667
431	304671
431	304675
431	304677
431	304680
431	304681
431	304683
431	304687
431	304688
431	304690
431	304691
431	304703
431	304705
431	304707
431	304709
431	304721
431	304726
431	304727
431	304729
431	304737
431	304753
431	304754
431	304755
431	304756
431	304759
431	304760
431	304764
431	304772
431	304773
431	304775
431	304786
431	304787
431	304793
431	304799
431	304800
431	304816
431	304819
431	304821
431	304825
431	304826
431	304830
431	304833
431	304835
431	304836
431	304838
431	304839
431	304840
431	304843
431	304846
431	304850
431	304854
431	304855
431	304856
431	304862
431	304872
431	304876
431	304877
431	304878
431	304880
431	304884
431	304885
431	304886
431	304887
431	304889
431	304891
431	304893
431	304894
431	304899
431	304901
431	304903
431	304914
431	304917
431	304920
431	304923
431	304936
431	304942
431	304943
431	304947
431	304955
431	304961
431	304962
431	304965
431	304966
431	304970
431	304971
431	304976
431	304977
431	304988
431	304994
431	304995
431	305002
431	305003
431	305006
431	305011
431	305015
431	305020
431	305021
431	305024
431	305026
431	305037
431	305038
431	305042
431	305045
431	305050
431	305055
431	305056
431	305061
431	305062
431	305064
431	305068
431	305071
431	305084
431	305086
431	305089
431	305091
431	305092
431	305102
431	305107
431	305113
431	305117
431	305118
431	305122
431	305123
431	305124
431	305125
431	305126
431	305129
431	305132
431	305134
431	305138
431	305149
431	305153
431	305154
431	305156
431	305158
431	305159
431	305161
431	305175
431	305179
431	305181
431	305182
431	305184
431	305187
431	305192
431	305195
431	305197
431	305201
431	305202
431	305206
431	305212
431	305213
431	305215
431	305217
431	305219
431	305224
431	305228
431	305232
431	305235
431	305237
431	305238
431	305239
431	305241
431	305242
431	305247
431	305248
431	305250
431	305252
431	305254
431	305258
431	305266
431	305268
431	305271
431	305272
431	305277
431	305279
431	305282
431	305290
431	305291
431	305307
431	305309
431	305310
431	305315
431	305324
431	305334
431	305337
431	305339
431	305340
431	305343
431	305346
431	305357
431	305362
431	305368
431	305382
431	305393
431	305394
431	305397
431	305399
431	305400
431	305408
431	305415
431	305420
431	305423
431	305437
431	305445
431	305452
431	305465
431	305473
431	305476
431	305482
431	305490
431	305491
431	305495
431	305497
431	305506
431	305516
431	305520
431	305524
431	305525
431	305529
431	305530
431	305539
431	305540
431	305542
431	305548
431	305549
431	305556
431	305571
431	305575
431	305576
431	305580
431	305596
431	305599
431	305614
431	305622
431	305627
431	305640
431	305642
431	305647
431	305649
431	305651
431	305653
431	305657
431	305675
431	305679
431	305696
431	305698
431	305734
431	305736
431	305755
431	305760
431	305763
431	305776
431	305779
431	305788
431	305791
431	305802
431	305804
431	305828
431	305829
431	305831
431	305834
431	305835
431	305837
431	305842
431	305870
431	305876
431	305881
431	305882
431	305889
431	305892
431	305904
431	305910
431	305914
431	305919
431	305925
431	305935
431	305942
431	305956
431	305960
431	305961
431	305971
431	305976
431	305982
431	306021
431	306022
431	306033
431	306034
431	306035
431	306036
431	306045
431	306056
431	306063
431	306069
431	306073
431	306074
431	306092
431	306093
431	306096
431	306100
431	306127
431	306131
431	306135
431	306141
431	306166
431	306174
431	306176
431	306181
431	306185
431	306186
431	306199
431	306200
431	306202
431	306206
431	306212
431	306214
431	306221
431	306223
431	306230
431	306233
431	306241
431	306242
431	306243
431	306245
431	306252
431	306258
431	306261
431	306265
431	306278
431	306279
431	306280
431	306285
431	306297
431	306302
431	306304
431	306311
431	306318
431	306320
431	306325
431	306326
431	306327
431	306328
431	306329
431	306330
431	306338
431	306346
431	306348
431	306350
431	306354
431	306359
431	306364
431	306378
431	306384
431	306386
431	306398
431	306457
431	306473
431	306474
431	306494
431	306504
431	306520
431	306532
431	306539
431	306542
431	306550
431	306562
431	306572
431	306575
431	306576
431	306580
431	306582
431	306584
431	306593
431	306598
431	306603
431	306607
431	306610
431	306611
431	306634
431	306639
431	306640
431	306645
431	306646
431	306680
431	306683
431	306693
431	306698
431	306701
431	306711
431	306715
431	306716
431	306720
431	306728
431	306729
431	306734
431	306737
431	306745
431	306747
431	306763
431	306764
431	306765
431	306769
431	306774
431	306792
431	306806
431	306808
431	306809
431	306814
431	306822
431	306830
431	306852
431	306869
431	306872
431	306895
431	306909
431	306912
431	306919
431	306920
431	306925
431	306927
431	306946
431	306951
431	306954
431	306970
431	306974
431	306980
431	306994
431	306997
431	307000
431	307010
431	307012
431	307026
431	307027
431	307032
431	307047
431	307051
431	307059
431	307064
431	307105
431	307106
431	307121
431	307123
431	307131
431	307134
431	307136
431	307140
431	307142
431	307152
431	307175
431	307176
431	307181
431	307184
431	307187
431	307199
431	307210
431	307231
431	307234
431	307237
431	307240
431	307258
431	307260
431	307265
431	307273
431	307276
431	307282
431	307296
431	307297
431	307303
431	307308
431	307313
431	307319
431	307332
431	307337
431	307341
431	307369
431	307381
431	307399
431	307412
431	307447
431	307450
431	307462
431	307474
431	307481
431	307484
431	307495
431	307508
431	307512
431	307540
431	307544
431	307560
431	307568
431	307570
431	307584
431	307595
431	307597
431	307600
431	307603
431	307605
431	307608
431	307643
431	307644
431	307651
431	307663
431	307667
431	307668
431	307670
431	307680
431	307681
431	307693
431	307697
431	307705
431	307707
431	307715
431	307727
431	307728
431	307734
431	307741
431	307758
431	307761
431	307768
431	307778
431	307818
431	307821
431	307831
431	307835
431	307837
431	307841
431	307847
